5.723641660352534605e-03 2.709768840648012933e+00
5.993388443690983794e-03 2.793162779109434002e+00
6.275847805659446471e-03 2.876814882345413604e+00
6.571618619693694353e-03 2.960545113661316119e+00
6.881327691609985010e-03 3.044161895023721698e+00
7.205630776012369142e-03 3.127457072801703042e+00
7.545213370856792591e-03 3.210198711162617791e+00
7.900791073008336246e-03 3.292131870674796623e+00
8.273109138268024479e-03 3.372955945073075945e+00
8.662940683918929352e-03 3.452319611591547321e+00
9.071082683757499682e-03 3.529834989564805348e+00
9.498348524148004721e-03 3.605042410229655214e+00
9.945555419925712279e-03 3.677432616335268190e+00
1.041350446799365476e-02 3.746439853168585632e+00
1.090295063774507182e-02 3.811472746221966634e+00
1.141455974406517700e-02 3.871914097260219290e+00
1.194884972812695727e-02 3.927161524214990873e+00
1.250611483010298335e-02 3.976655510188960907e+00
1.308633400717142820e-02 4.019895268432719604e+00
1.368906964181583821e-02 4.056464987138278744e+00
1.431336906780112869e-02 4.086038631345155991e+00
1.495768843858400095e-02 4.108360115928316958e+00
1.561986312548268620e-02 4.123260215447733579e+00
1.629714719344721799e-02 4.130658709754835733e+00
1.698633347348209657e-02 4.130573803186014636e+00
1.768394617995359269e-02 4.123168187761354631e+00
1.838647643386195907e-02 4.108775615316075935e+00
1.909061729878397742e-02 4.087898603061967506e+00
1.979345606778884492e-02 4.061167642475616901e+00
2.049259670517513884e-02 4.029342781814937879e+00
2.118620650755620796e-02 3.993157493291724869e+00
2.187299879996610838e-02 3.953339198949526789e+00
2.255217257713259746e-02 3.910519994195469362e+00
2.322333061645593874e-02 3.865237977231626765e+00
2.388639303955028201e-02 3.817950063770484626e+00
2.454151715843203366e-02 3.769040296653784150e+00
2.518902901265948971e-02 3.718841091686656330e+00
2.582936817444371480e-02 3.667629449245883411e+00
2.646304515091416065e-02 3.615694311014312046e+00
2.709060965210561764e-02 3.563279859446692566e+00
2.771262768147549418e-02 3.510570108130051104e+00
2.832966549825252645e-02 3.457779839161382096e+00
2.894227877128247375e-02 3.405084109875789355e+00
2.955100556220707428e-02 3.352610234062930239e+00
3.015636207661178889e-02 3.300472152758692879e+00
3.075884037861836839e-02 3.248767221649341064e+00
3.135890747128441958e-02 3.197562107774740703e+00
3.195700530576697784e-02 3.146910932863459021e+00
3.255355140379593420e-02 3.096913035700159078e+00
3.314893986844937718e-02 3.047596263772743619e+00
3.374354262463553217e-02 2.999028532345671572e+00
3.433771077896292934e-02 2.951240339842225779e+00
3.493177602348340738e-02 2.904323413547543975e+00
3.552605203269613987e-02 2.858310059545964954e+00
3.612083582088991551e-02 2.813215634808858390e+00
3.671640903936447542e-02 2.769103442749951682e+00
3.731303920177101580e-02 2.725985277394816553e+00
3.791098083181102668e-02 2.683880341623852139e+00
3.851047653160372120e-02 2.642807718918355420e+00
3.911175797173353091e-02 2.602792135709338872e+00
3.971504680572274931e-02 2.563807568700078310e+00
4.032055551272931831e-02 2.525889053149627639e+00
4.092848817285277968e-02 2.489030855091234784e+00
4.153904117969136472e-02 2.453253964839406720e+00
4.215240389483470435e-02 2.418560474794960946e+00
4.276875924887522246e-02 2.384945362753094766e+00
4.338828429332890896e-02 2.352397787592937828e+00
4.401115070761062176e-02 2.320951096110078549e+00
4.463752526493537653e-02 2.290559152951662458e+00
4.526757026073235241e-02 2.261202302833608790e+00
4.590144390687560250e-02 2.232879694899935874e+00
4.653930069476034520e-02 2.205555389689330958e+00
4.718129172999276782e-02 2.179239580830083067e+00
4.782756504121615793e-02 2.153864605423196465e+00
